date,product,quantity,price
8/06/2012,C,5,67
9/06/2012,D,1,68
10/06/2012,F,6,70
11/06/2012,D,4,68
12/06/2012,D,3,68
13/06/2012,A,3,65
14/06/2012,C,8,67
15/06/2012,E,5,69
16/06/2012,F,5,70
17/06/2012,D,5,68
18/06/2012,A,9,65
19/06/2012,B,5,66
20/06/2012,B,8,66
21/06/2012,F,10,70
22/06/2012,B,5,66
23/06/2012,A,5,65
24/06/2012,B,8,66
25/06/2012,D,8,68
26/06/2012,C,6,67
27/06/2012,D,10,68
28/06/2012,C,8,67
29/06/2012,B,3,66
30/06/2012,B,1,66
1/07/2012,E,6,69
2/07/2012,E,8,69
3/07/2012,C,2,67
4/07/2012,D,8,68
5/07/2012,C,2,67
6/07/2012,D,2,68
7/07/2012,D,9,68
8/07/2012,B,1,66
9/07/2012,B,8,66
10/07/2012,C,9,67
11/07/2012,F,7,70
12/07/2012,E,10,69
13/07/2012,E,6,69
14/07/2012,A,2,65
15/07/2012,B,8,66
16/07/2012,A,10,65
17/07/2012,E,8,69
18/07/2012,A,7,65
19/07/2012,A,9,65
20/07/2012,C,4,67
21/07/2012,C,9,67
22/07/2012,E,9,69
23/07/2012,F,8,70
24/07/2012,F,1,70
25/07/2012,C,3,67
26/07/2012,D,3,68
27/07/2012,C,1,67
28/07/2012,A,5,65
29/07/2012,C,8,67
30/07/2012,C,1,67
31/07/2012,E,1,69
1/08/2012,F,2,70
2/08/2012,D,10,68
3/08/2012,A,4,65
4/08/2012,C,2,67
5/08/2012,D,10,68
6/08/2012,A,6,65
7/08/2012,A,9,65
8/08/2012,F,2,70
9/08/2012,C,8,67
10/08/2012,C,8,67
11/08/2012,F,3,70
12/08/2012,F,10,70
13/08/2012,E,8,69
14/08/2012,A,10,65
15/08/2012,D,3,68
16/08/2012,E,5,69
17/08/2012,F,9,70
18/08/2012,F,10,70
19/08/2012,C,2,67
20/08/2012,F,7,70
21/08/2012,F,4,70
22/08/2012,B,1,66
23/08/2012,A,1,65
24/08/2012,F,8,70
25/08/2012,A,10,65
26/08/2012,A,2,65
27/08/2012,B,3,66
28/08/2012,D,9,68
29/08/2012,B,10,66
30/08/2012,E,6,69
31/08/2012,D,6,68
1/09/2012,D,6,68
2/09/2012,E,2,69
3/09/2012,F,1,70
4/09/2012,F,1,70
5/09/2012,B,6,66
6/09/2012,B,6,66
7/09/2012,B,5,66
8/09/2012,F,8,70
9/09/2012,E,2,69
10/09/2012,C,7,67
11/09/2012,A,9,65
12/09/2012,A,5,65
13/09/2012,A,8,65
14/09/2012,A,2,65
15/09/2012,D,10,68
16/09/2012,B,1,66
17/09/2012,C,8,67
18/09/2012,F,4,70
19/09/2012,B,2,66
20/09/2012,A,8,65
21/09/2012,B,1,66
22/09/2012,D,2,68
23/09/2012,B,4,66
24/09/2012,E,6,69
25/09/2012,E,8,69
26/09/2012,C,7,67
27/09/2012,A,1,65
28/09/2012,E,10,69
29/09/2012,E,10,69
30/09/2012,B,10,66
1/10/2012,B,6,66
2/10/2012,D,3,68
3/10/2012,E,4,69
4/10/2012,B,1,66
5/10/2012,C,2,67
6/10/2012,B,7,66
7/10/2012,D,4,68
8/10/2012,C,5,67
9/10/2012,A,6,65
10/10/2012,C,2,67
11/10/2012,E,9,69
12/10/2012,F,4,70
13/10/2012,F,2,70
14/10/2012,A,9,65
15/10/2012,B,10,66
16/10/2012,B,7,66
17/10/2012,D,7,68
18/10/2012,C,6,67
19/10/2012,E,2,69
20/10/2012,F,5,70
21/10/2012,A,9,65
22/10/2012,C,8,67
23/10/2012,E,6,69
24/10/2012,C,10,67
25/10/2012,A,3,65
26/10/2012,C,3,67
27/10/2012,C,5,67
28/10/2012,D,6,68
29/10/2012,A,5,65
30/10/2012,F,6,70
31/10/2012,A,1,65
1/11/2012,A,2,65
2/11/2012,C,5,67
3/11/2012,F,6,70
4/11/2012,B,6,66
5/11/2012,B,4,66
6/11/2012,D,2,68
7/11/2012,F,5,70
8/11/2012,D,3,68
9/11/2012,C,6,67
10/11/2012,F,1,70
11/11/2012,F,7,70
12/11/2012,B,8,66
13/11/2012,B,9,66
14/11/2012,D,8,68
15/11/2012,A,8,65
16/11/2012,B,4,66
17/11/2012,D,9,68
18/11/2012,E,1,69
19/11/2012,C,3,67
20/11/2012,E,8,69
21/11/2012,F,2,70
22/11/2012,D,8,68
23/11/2012,A,9,65
24/11/2012,A,1,65
25/11/2012,A,3,65
26/11/2012,E,4,69
27/11/2012,A,3,65
28/11/2012,E,5,69
29/11/2012,C,2,67
30/11/2012,C,5,67
1/12/2012,C,6,67
2/12/2012,C,1,67
3/12/2012,E,8,69
4/12/2012,B,6,66
5/12/2012,D,10,68
6/12/2012,D,10,68
7/12/2012,B,2,66
8/12/2012,E,5,69
9/12/2012,C,1,67
10/12/2012,F,1,70
11/12/2012,A,4,65
12/12/2012,E,1,69
13/12/2012,D,2,68
14/12/2012,B,10,66
15/12/2012,E,6,69
16/12/2012,E,5,69
17/12/2012,F,2,70
18/12/2012,E,10,69
19/12/2012,E,10,69
20/12/2012,A,5,65
21/12/2012,E,3,69
22/12/2012,A,1,65
23/12/2012,F,10,70
24/12/2012,A,9,65
25/12/2012,B,2,66
26/12/2012,B,4,66
27/12/2012,A,6,65
28/12/2012,E,7,69
29/12/2012,D,9,68
30/12/2012,E,6,69
31/12/2012,B,10,66
1/01/2013,F,3,70
2/01/2013,D,3,68
3/01/2013,F,1,70
4/01/2013,A,10,65
5/01/2013,D,7,68
6/01/2013,D,8,68
7/01/2013,C,8,67
8/01/2013,D,5,68
9/01/2013,D,5,68
10/01/2013,F,7,70
11/01/2013,D,10,68
12/01/2013,B,10,66
13/01/2013,D,3,68
14/01/2013,F,2,70
15/01/2013,A,7,65
16/01/2013,B,3,66
17/01/2013,C,5,67
18/01/2013,A,1,65
19/01/2013,B,3,66
20/01/2013,C,8,67
21/01/2013,C,4,67
22/01/2013,E,4,69
23/01/2013,D,9,68
24/01/2013,C,8,67
25/01/2013,F,7,70
26/01/2013,A,7,65
27/01/2013,B,10,66
28/01/2013,C,7,67
29/01/2013,F,6,70
30/01/2013,E,6,69
31/01/2013,C,2,67
1/02/2013,F,3,70
2/02/2013,A,10,65
3/02/2013,A,1,65
4/02/2013,E,2,69
5/02/2013,E,1,69
6/02/2013,C,10,67
7/02/2013,C,9,67
8/02/2013,F,8,70
9/02/2013,A,4,65
10/02/2013,F,9,70
11/02/2013,D,10,68
12/02/2013,F,7,70
13/02/2013,A,3,65
14/02/2013,F,2,70
15/02/2013,C,9,67
16/02/2013,A,9,65
17/02/2013,A,6,65
18/02/2013,A,5,65
19/02/2013,F,3,70
20/02/2013,A,1,65
21/02/2013,E,9,69
22/02/2013,D,6,68
23/02/2013,D,10,68
24/02/2013,C,2,67
25/02/2013,C,10,67
26/02/2013,D,1,68
27/02/2013,F,5,70
28/02/2013,F,8,70
1/03/2013,C,8,67
2/03/2013,A,1,65
3/03/2013,D,9,68
4/03/2013,E,5,69
5/03/2013,D,7,68
6/03/2013,F,8,70
7/03/2013,D,4,68
8/03/2013,D,2,68
9/03/2013,C,2,67
10/03/2013,C,6,67
11/03/2013,A,6,65
12/03/2013,B,9,66
13/03/2013,B,7,66
14/03/2013,D,10,68
15/03/2013,D,10,68
16/03/2013,C,2,67
17/03/2013,E,1,69
18/03/2013,D,2,68
19/03/2013,A,10,65
20/03/2013,A,10,65
21/03/2013,D,2,68
22/03/2013,A,9,65
23/03/2013,C,6,67
24/03/2013,E,9,69
25/03/2013,B,4,66
26/03/2013,C,7,67
27/03/2013,B,6,66
28/03/2013,D,6,68
29/03/2013,B,1,66
30/03/2013,A,1,65
31/03/2013,B,4,66
1/04/2013,A,3,65
2/04/2013,A,6,65
3/04/2013,A,7,65
4/04/2013,E,10,69
5/04/2013,C,6,67
6/04/2013,A,5,65
7/04/2013,A,2,65
8/04/2013,F,9,70
9/04/2013,E,4,69
10/04/2013,C,1,67
11/04/2013,C,1,67
12/04/2013,F,8,70
13/04/2013,C,6,67
14/04/2013,D,8,68
15/04/2013,D,10,68
16/04/2013,F,7,70
17/04/2013,A,4,65
18/04/2013,B,10,66
19/04/2013,E,3,69
20/04/2013,F,7,70
21/04/2013,A,10,65
22/04/2013,A,8,65
23/04/2013,E,9,69
24/04/2013,C,5,67
25/04/2013,A,9,65
26/04/2013,F,10,70
27/04/2013,B,1,66
28/04/2013,C,10,67
29/04/2013,A,1,65
30/04/2013,C,6,67
1/05/2013,A,5,65
2/05/2013,A,5,65
3/05/2013,E,5,69
4/05/2013,F,1,70
5/05/2013,E,3,69
6/05/2013,A,5,65
7/05/2013,C,8,67
8/05/2013,D,3,68
9/05/2013,D,9,68
10/05/2013,D,5,68
11/05/2013,B,2,66
12/05/2013,F,6,70
13/05/2013,B,10,66
14/05/2013,E,8,69
15/05/2013,F,5,70
16/05/2013,C,8,67
17/05/2013,C,9,67
18/05/2013,C,6,67
19/05/2013,A,3,65
20/05/2013,A,1,65
21/05/2013,F,8,70
22/05/2013,C,1,67
23/05/2013,C,5,67
24/05/2013,D,8,68
25/05/2013,A,10,65
26/05/2013,B,8,66
27/05/2013,F,5,70
28/05/2013,E,7,69
29/05/2013,D,9,68
30/05/2013,E,9,69
31/05/2013,B,8,66
1/06/2013,D,6,68
2/06/2013,D,3,68
3/06/2013,A,6,65
4/06/2013,B,6,66
5/06/2013,B,10,66
6/06/2013,F,2,70
7/06/2013,F,9,70
8/06/2013,A,1,65
9/06/2013,B,3,66
10/06/2013,E,2,69
11/06/2013,C,8,67
12/06/2013,D,9,68
13/06/2013,F,7,70
14/06/2013,F,5,70
15/06/2013,E,9,69
16/06/2013,E,1,69
17/06/2013,A,8,65
18/06/2013,F,5,70
19/06/2013,B,5,66
20/06/2013,E,2,69
21/06/2013,C,5,67
22/06/2013,C,5,67
23/06/2013,F,4,70
24/06/2013,F,5,70
25/06/2013,D,4,68
26/06/2013,D,3,68
27/06/2013,F,5,70
28/06/2013,A,8,65
29/06/2013,B,6,66
30/06/2013,E,2,69
1/07/2013,E,10,69
2/07/2013,F,8,70
3/07/2013,C,2,67
4/07/2013,D,2,68
5/07/2013,D,6,68
6/07/2013,F,1,70
7/07/2013,E,4,69
8/07/2013,A,1,65
9/07/2013,A,6,65
10/07/2013,B,6,66
11/07/2013,D,6,68
12/07/2013,C,1,67
13/07/2013,A,9,65
14/07/2013,B,6,66
15/07/2013,E,10,69
16/07/2013,F,9,70
17/07/2013,F,9,70
18/07/2013,F,5,70
19/07/2013,A,3,65
20/07/2013,D,6,68
21/07/2013,B,6,66
22/07/2013,A,3,65
23/07/2013,D,6,68
24/07/2013,B,8,66
25/07/2013,A,6,65
26/07/2013,A,1,65
27/07/2013,E,2,69
28/07/2013,C,7,67
29/07/2013,E,3,69
30/07/2013,D,3,68
31/07/2013,C,9,67
1/08/2013,D,5,68
2/08/2013,E,1,69
3/08/2013,C,3,67
4/08/2013,C,10,67
5/08/2013,D,9,68
6/08/2013,F,6,70
7/08/2013,C,4,67
8/08/2013,C,1,67
9/08/2013,E,3,69
10/08/2013,C,4,67
11/08/2013,A,6,65
12/08/2013,C,8,67
13/08/2013,D,8,68
14/08/2013,D,7,68
15/08/2013,D,2,68
16/08/2013,A,5,65
17/08/2013,B,5,66
18/08/2013,A,1,65
19/08/2013,E,7,69
20/08/2013,B,5,66
21/08/2013,B,10,66
22/08/2013,B,3,66
23/08/2013,E,8,69
24/08/2013,A,1,65
25/08/2013,D,10,68
26/08/2013,A,6,65
27/08/2013,E,2,69
28/08/2013,D,4,68
29/08/2013,E,3,69
30/08/2013,B,7,66
31/08/2013,D,5,68
1/09/2013,B,3,66
2/09/2013,E,9,69
3/09/2013,A,10,65
4/09/2013,D,8,68
5/09/2013,D,3,68
6/09/2013,D,9,68
7/09/2013,B,9,66
8/09/2013,F,4,70
9/09/2013,F,10,70
10/09/2013,D,6,68
11/09/2013,A,9,65
12/09/2013,E,5,69
13/09/2013,C,10,67
14/09/2013,C,7,67
15/09/2013,F,2,70
16/09/2013,C,2,67
17/09/2013,F,8,70
18/09/2013,B,6,66
19/09/2013,F,7,70
20/09/2013,F,8,70
21/09/2013,C,8,67
22/09/2013,A,9,65
23/09/2013,A,2,65
24/09/2013,D,9,68
25/09/2013,C,7,67
26/09/2013,B,2,66
27/09/2013,F,7,70
28/09/2013,E,1,69
29/09/2013,C,5,67
30/09/2013,B,2,66
1/10/2013,C,1,67
2/10/2013,A,1,65
3/10/2013,F,5,70
4/10/2013,B,2,66
5/10/2013,F,7,70
6/10/2013,B,4,66
7/10/2013,D,7,68
8/10/2013,C,10,67
9/10/2013,D,4,68
10/10/2013,A,1,65
11/10/2013,B,10,66
12/10/2013,E,2,69
13/10/2013,E,1,69
14/10/2013,C,1,67
15/10/2013,D,7,68
16/10/2013,C,1,67
17/10/2013,A,10,65
18/10/2013,F,8,70
19/10/2013,D,1,68
20/10/2013,C,1,67
21/10/2013,E,6,69
22/10/2013,E,4,69
23/10/2013,A,7,65
24/10/2013,B,1,66
25/10/2013,C,2,67
26/10/2013,D,8,68
27/10/2013,A,10,65
28/10/2013,D,2,68
29/10/2013,E,6,69
30/10/2013,F,9,70
31/10/2013,C,3,67
1/11/2013,E,9,69
2/11/2013,D,10,68
3/11/2013,E,3,69
4/11/2013,E,1,69
5/11/2013,F,4,70
6/11/2013,E,1,69
7/11/2013,E,7,69
8/11/2013,F,2,70
9/11/2013,B,8,66
10/11/2013,C,6,67
11/11/2013,B,8,66
12/11/2013,B,4,66
13/11/2013,D,6,68
14/11/2013,D,8,68
15/11/2013,F,8,70
16/11/2013,A,7,65
17/11/2013,B,7,66
18/11/2013,E,7,69
19/11/2013,F,1,70
20/11/2013,F,2,70
21/11/2013,E,6,69
22/11/2013,B,4,66
23/11/2013,E,6,69
24/11/2013,F,10,70
25/11/2013,B,5,66
26/11/2013,A,5,65
27/11/2013,E,5,69
28/11/2013,F,5,70
29/11/2013,C,1,67
30/11/2013,D,7,68
1/12/2013,D,4,68
2/12/2013,B,7,66
3/12/2013,F,10,70
4/12/2013,E,3,69
5/12/2013,A,1,65
6/12/2013,E,7,69
7/12/2013,C,2,67
8/12/2013,B,8,66
9/12/2013,A,2,65
10/12/2013,C,10,67
11/12/2013,D,7,68
12/12/2013,E,10,69
13/12/2013,E,10,69
14/12/2013,A,3,65
15/12/2013,F,5,70
16/12/2013,C,3,67
17/12/2013,F,6,70
18/12/2013,E,1,69
19/12/2013,E,10,69
20/12/2013,F,7,70
21/12/2013,A,5,65
22/12/2013,C,8,67
23/12/2013,D,1,68
24/12/2013,A,8,65
25/12/2013,C,3,67
26/12/2013,D,7,68
27/12/2013,E,7,69
28/12/2013,E,9,69
29/12/2013,F,1,70
30/12/2013,A,6,65
31/12/2013,D,8,68
1/01/2014,C,3,67
2/01/2014,C,3,67
3/01/2014,F,7,70
4/01/2014,A,9,65
5/01/2014,D,10,68
6/01/2014,C,4,67
7/01/2014,A,2,65
8/01/2014,B,7,66
9/01/2014,D,7,68
10/01/2014,D,5,68
11/01/2014,F,2,70
12/01/2014,C,10,67
13/01/2014,D,9,68
14/01/2014,A,2,65
15/01/2014,D,1,68
16/01/2014,C,7,67
17/01/2014,F,2,70
18/01/2014,A,8,65
19/01/2014,C,4,67
20/01/2014,F,2,70
21/01/2014,F,7,70
22/01/2014,D,10,68
23/01/2014,B,4,66
24/01/2014,A,9,65
25/01/2014,E,10,69
26/01/2014,E,3,69
27/01/2014,C,10,67
28/01/2014,D,1,68
29/01/2014,C,4,67
30/01/2014,F,1,70
31/01/2014,A,3,65
1/02/2014,F,1,70
2/02/2014,A,5,65
3/02/2014,C,10,67
4/02/2014,B,9,66
5/02/2014,E,4,69
6/02/2014,D,5,68
7/02/2014,C,8,67
8/02/2014,A,6,65
9/02/2014,E,9,69
10/02/2014,D,5,68
11/02/2014,A,9,65
12/02/2014,A,10,65
13/02/2014,F,9,70
14/02/2014,A,5,65
15/02/2014,F,6,70
16/02/2014,C,2,67
17/02/2014,F,2,70
18/02/2014,C,4,67
19/02/2014,F,2,70
20/02/2014,C,3,67
21/02/2014,B,2,66
22/02/2014,B,4,66
23/02/2014,D,7,68
24/02/2014,D,6,68
25/02/2014,F,9,70
26/02/2014,E,1,69
27/02/2014,D,10,68
28/02/2014,E,10,69
1/03/2014,C,4,67
2/03/2014,C,1,67
3/03/2014,D,1,68
4/03/2014,A,8,65
5/03/2014,B,3,66
6/03/2014,B,5,66
7/03/2014,A,6,65
8/03/2014,D,7,68
9/03/2014,A,10,65
10/03/2014,C,8,67
11/03/2014,E,10,69
12/03/2014,B,10,66
13/03/2014,D,10,68
14/03/2014,A,7,65
15/03/2014,E,2,69
16/03/2014,C,1,67
17/03/2014,B,5,66
18/03/2014,F,7,70
19/03/2014,B,10,66
20/03/2014,A,7,65
21/03/2014,B,2,66
22/03/2014,D,10,68
23/03/2014,F,8,70
24/03/2014,E,4,69
25/03/2014,A,9,65
26/03/2014,A,2,65
27/03/2014,E,4,69
28/03/2014,C,8,67
29/03/2014,B,5,66
30/03/2014,F,6,70
31/03/2014,D,1,68
1/04/2014,D,2,68
2/04/2014,F,7,70
3/04/2014,D,10,68
4/04/2014,E,7,69
5/04/2014,F,2,70
6/04/2014,D,10,68
7/04/2014,B,10,66
8/04/2014,D,5,68
9/04/2014,E,2,69
10/04/2014,B,1,66
11/04/2014,C,10,67
12/04/2014,A,6,65
13/04/2014,F,1,70
14/04/2014,A,3,65
15/04/2014,C,8,67
16/04/2014,F,10,70
17/04/2014,D,2,68
18/04/2014,E,1,69
19/04/2014,E,1,69
20/04/2014,B,9,66
21/04/2014,B,1,66
22/04/2014,C,9,67
23/04/2014,A,10,65
24/04/2014,D,9,68
25/04/2014,E,4,69
26/04/2014,E,9,69
27/04/2014,C,8,67
28/04/2014,C,4,67
29/04/2014,D,1,68
30/04/2014,F,5,70
1/05/2014,B,1,66
2/05/2014,C,6,67
3/05/2014,A,5,65
4/05/2014,C,6,67
5/05/2014,A,9,65
6/05/2014,C,5,67
7/05/2014,D,8,68
8/05/2014,F,4,70
9/05/2014,B,6,66
10/05/2014,B,10,66
11/05/2014,C,2,67
12/05/2014,E,2,69
13/05/2014,D,9,68
14/05/2014,D,2,68
15/05/2014,A,7,65
16/05/2014,C,5,67
17/05/2014,A,9,65
18/05/2014,A,9,65
19/05/2014,E,5,69
20/05/2014,C,1,67
21/05/2014,D,7,68
22/05/2014,E,4,69
23/05/2014,C,1,67
24/05/2014,C,6,67
25/05/2014,E,4,69
26/05/2014,F,2,70
27/05/2014,B,2,66
28/05/2014,E,3,69
29/05/2014,E,10,69
30/05/2014,F,5,70
31/05/2014,A,10,65
1/06/2014,B,5,66
2/06/2014,C,3,67
3/06/2014,A,2,65
4/06/2014,F,10,70
5/06/2014,B,3,66
6/06/2014,D,3,68
7/06/2014,A,7,65
8/06/2014,C,2,67
9/06/2014,F,8,70
10/06/2014,B,9,66
11/06/2014,B,5,66
12/06/2014,A,9,65
13/06/2014,E,1,69
14/06/2014,B,2,66
15/06/2014,E,3,69
16/06/2014,B,10,66
17/06/2014,D,9,68
18/06/2014,C,3,67
19/06/2014,B,6,66
20/06/2014,B,7,66
21/06/2014,A,2,65
22/06/2014,C,10,67
23/06/2014,E,2,69
24/06/2014,D,3,68
25/06/2014,C,2,67
26/06/2014,F,1,70
27/06/2014,B,10,66
28/06/2014,B,6,66
29/06/2014,F,4,70
30/06/2014,B,4,66
1/07/2014,C,9,67
2/07/2014,B,7,66
3/07/2014,B,2,66
4/07/2014,A,5,65
5/07/2014,F,6,70
6/07/2014,E,2,69
7/07/2014,A,2,65
8/07/2014,D,2,68
9/07/2014,D,5,68
10/07/2014,A,5,65
11/07/2014,C,4,67
12/07/2014,C,7,67
13/07/2014,A,4,65
14/07/2014,C,4,67
15/07/2014,D,6,68
16/07/2014,B,2,66
17/07/2014,E,2,69
18/07/2014,F,4,70
19/07/2014,D,7,68
20/07/2014,A,4,65
21/07/2014,C,3,67
22/07/2014,D,3,68
23/07/2014,C,6,67
24/07/2014,B,10,66
25/07/2014,F,2,70
26/07/2014,E,10,69
27/07/2014,B,8,66
28/07/2014,C,5,67
29/07/2014,D,5,68
30/07/2014,F,10,70
31/07/2014,F,10,70
1/08/2014,D,4,68
2/08/2014,C,8,67
3/08/2014,C,4,67
4/08/2014,F,4,70
5/08/2014,A,10,65
6/08/2014,A,3,65
7/08/2014,D,9,68
8/08/2014,F,1,70
9/08/2014,B,9,66
10/08/2014,C,8,67
11/08/2014,C,10,67
12/08/2014,F,10,70
13/08/2014,F,2,70
14/08/2014,D,3,68
15/08/2014,F,6,70
16/08/2014,F,2,70
17/08/2014,C,4,67
18/08/2014,B,1,66
19/08/2014,D,2,68
20/08/2014,B,6,66
21/08/2014,A,1,65
22/08/2014,B,6,66
23/08/2014,D,6,68
24/08/2014,F,4,70
25/08/2014,C,2,67
26/08/2014,D,7,68
27/08/2014,D,2,68
28/08/2014,B,1,66
29/08/2014,C,2,67
30/08/2014,B,4,66
31/08/2014,F,9,70
1/09/2014,A,1,65
2/09/2014,E,2,69
3/09/2014,C,1,67
4/09/2014,E,9,69
5/09/2014,F,5,70
6/09/2014,E,5,69
7/09/2014,A,8,65
8/09/2014,A,7,65
9/09/2014,C,9,67
10/09/2014,F,9,70
11/09/2014,E,2,69
12/09/2014,C,5,67
13/09/2014,C,2,67
14/09/2014,C,4,67
15/09/2014,B,3,66
16/09/2014,C,6,67
17/09/2014,D,5,68
18/09/2014,D,2,68
19/09/2014,A,5,65
20/09/2014,C,10,67
21/09/2014,A,5,65
22/09/2014,A,7,65
23/09/2014,E,4,69
24/09/2014,C,4,67
25/09/2014,A,8,65
26/09/2014,F,6,70
27/09/2014,F,1,70
28/09/2014,A,9,65
29/09/2014,C,3,67
30/09/2014,C,9,67
1/10/2014,A,1,65
2/10/2014,B,6,66
3/10/2014,E,4,69
4/10/2014,E,10,69
5/10/2014,C,1,67
6/10/2014,B,1,66
7/10/2014,C,9,67
8/10/2014,E,8,69
9/10/2014,F,9,70
10/10/2014,B,5,66
11/10/2014,B,3,66
12/10/2014,D,10,68
13/10/2014,D,6,68
14/10/2014,C,9,67
15/10/2014,E,10,69
16/10/2014,F,6,70
17/10/2014,D,3,68
18/10/2014,D,3,68
19/10/2014,B,2,66
20/10/2014,C,4,67
21/10/2014,C,3,67
22/10/2014,E,3,69
23/10/2014,E,5,69
24/10/2014,F,9,70
25/10/2014,A,5,65
26/10/2014,B,9,66
27/10/2014,A,9,65
28/10/2014,E,1,69
29/10/2014,D,8,68
30/10/2014,B,9,66
31/10/2014,D,3,68
1/11/2014,F,6,70
2/11/2014,A,7,65
3/11/2014,A,5,65
4/11/2014,A,10,65
5/11/2014,A,9,65
6/11/2014,A,9,65
7/11/2014,C,1,67
8/11/2014,E,9,69
9/11/2014,B,4,66
10/11/2014,C,8,67
11/11/2014,F,1,70
12/11/2014,F,8,70
13/11/2014,E,5,69
14/11/2014,D,10,68
15/11/2014,C,7,67
16/11/2014,B,1,66
17/11/2014,E,1,69
18/11/2014,E,2,69
19/11/2014,B,5,66
20/11/2014,C,7,67
21/11/2014,D,7,68
22/11/2014,E,3,69
23/11/2014,E,4,69
24/11/2014,E,4,69
25/11/2014,C,6,67
26/11/2014,B,5,66
27/11/2014,A,4,65
28/11/2014,C,5,67
29/11/2014,A,4,65
30/11/2014,A,2,65
1/12/2014,E,3,69
2/12/2014,D,4,68
3/12/2014,A,4,65
4/12/2014,F,8,70
5/12/2014,C,10,67
6/12/2014,D,2,68
7/12/2014,A,3,65
8/12/2014,E,7,69
9/12/2014,C,9,67
10/12/2014,F,8,70
11/12/2014,B,9,66
12/12/2014,E,5,69
13/12/2014,D,9,68
14/12/2014,D,6,68
15/12/2014,F,8,70
16/12/2014,C,5,67
17/12/2014,A,8,65
18/12/2014,A,4,65
19/12/2014,B,6,66
20/12/2014,D,6,68
21/12/2014,C,7,67
22/12/2014,A,4,65
23/12/2014,F,6,70
24/12/2014,D,3,68
25/12/2014,F,7,70
26/12/2014,F,3,70
27/12/2014,C,1,67
28/12/2014,E,1,69
29/12/2014,B,2,66
30/12/2014,E,2,69
31/12/2014,F,10,70
1/01/2015,E,2,69
2/01/2015,A,4,65
3/01/2015,B,7,66
4/01/2015,E,7,69
5/01/2015,A,7,65
6/01/2015,F,9,70
7/01/2015,C,5,67
8/01/2015,C,5,67
9/01/2015,E,8,69
10/01/2015,B,1,66
11/01/2015,F,10,70
12/01/2015,C,10,67
13/01/2015,B,5,66
14/01/2015,A,3,65
15/01/2015,E,9,69
16/01/2015,E,1,69
17/01/2015,E,8,69
18/01/2015,B,1,66
19/01/2015,F,1,70
20/01/2015,B,2,66
21/01/2015,A,3,65
22/01/2015,B,10,66
23/01/2015,C,3,67
24/01/2015,C,4,67
25/01/2015,E,8,69
26/01/2015,E,2,69
27/01/2015,E,2,69
28/01/2015,A,6,65
29/01/2015,B,6,66
30/01/2015,A,3,65
31/01/2015,D,10,68
1/02/2015,A,4,65
2/02/2015,B,10,66
3/02/2015,A,3,65
4/02/2015,E,3,69
5/02/2015,C,8,67
6/02/2015,C,6,67
7/02/2015,C,7,67
8/02/2015,C,6,67
9/02/2015,F,3,70
10/02/2015,D,8,68
11/02/2015,D,7,68
12/02/2015,B,1,66
13/02/2015,A,9,65
14/02/2015,B,5,66
15/02/2015,D,3,68
16/02/2015,A,7,65
17/02/2015,D,2,68
18/02/2015,B,3,66
19/02/2015,B,10,66
20/02/2015,F,2,70
21/02/2015,F,6,70
22/02/2015,E,9,69
23/02/2015,D,2,68
24/02/2015,E,9,69
25/02/2015,C,10,67
26/02/2015,A,4,65
27/02/2015,B,5,66
28/02/2015,B,1,66
1/03/2015,F,3,70
2/03/2015,F,1,70
3/03/2015,C,8,67
4/03/2015,A,7,65
5/03/2015,F,8,70
6/03/2015,D,9,68
7/03/2015,B,9,66
8/03/2015,A,2,65
9/03/2015,A,5,65
10/03/2015,A,3,65
11/03/2015,A,6,65
12/03/2015,A,1,65
13/03/2015,B,3,66
14/03/2015,F,3,70
15/03/2015,A,1,65
16/03/2015,A,10,65
17/03/2015,C,1,67
18/03/2015,F,6,70
19/03/2015,B,7,66
20/03/2015,E,4,69
21/03/2015,E,3,69
22/03/2015,E,9,69
23/03/2015,B,9,66
24/03/2015,D,8,68
25/03/2015,B,9,66
26/03/2015,A,2,65
27/03/2015,C,2,67
28/03/2015,A,3,65
29/03/2015,B,3,66
30/03/2015,B,3,66
31/03/2015,F,5,70
1/04/2015,D,5,68
2/04/2015,B,3,66
3/04/2015,D,5,68
4/04/2015,A,2,65
5/04/2015,E,9,69
6/04/2015,A,6,65
7/04/2015,B,4,66
8/04/2015,D,8,68
9/04/2015,E,9,69
10/04/2015,F,6,70
11/04/2015,A,7,65
12/04/2015,A,3,65
13/04/2015,E,7,69
14/04/2015,F,5,70
15/04/2015,D,1,68
16/04/2015,F,4,70
17/04/2015,C,6,67
18/04/2015,F,9,70
19/04/2015,B,10,66
20/04/2015,F,8,70
21/04/2015,B,5,66
22/04/2015,F,10,70
23/04/2015,C,8,67
24/04/2015,A,9,65
25/04/2015,A,6,65
26/04/2015,C,10,67
27/04/2015,B,5,66
28/04/2015,F,2,70
29/04/2015,E,8,69
30/04/2015,E,9,69
1/05/2015,B,2,66
2/05/2015,A,5,65
3/05/2015,B,8,66
4/05/2015,D,9,68
5/05/2015,C,5,67
6/05/2015,B,1,66
7/05/2015,B,4,66
8/05/2015,A,7,65
9/05/2015,E,5,69
10/05/2015,C,9,67
11/05/2015,E,8,69
12/05/2015,D,2,68
13/05/2015,B,9,66
14/05/2015,B,10,66
15/05/2015,D,2,68
16/05/2015,B,3,66
17/05/2015,D,2,68
18/05/2015,F,9,70
19/05/2015,D,8,68
